locus_tag	type	GO_ID	GO_term
b2407	process	GO:0006152	purine nucleoside catabolic process
b2407	process	GO:0006152	purine nucleoside catabolic process
b2407	process	GO:0006152	purine nucleoside catabolic process
b2407	process	GO:0006152	purine nucleoside catabolic process
b2407	process	GO:0006152	purine nucleoside catabolic process
b2407	process	GO:0006161	deoxyguanosine catabolic process
b2407	process	GO:0009116	nucleoside metabolic process
b2407	process	GO:0034214	protein hexamerization
b2407	process	GO:0046115	guanosine catabolic process
b2407	process	GO:0046115	guanosine catabolic process
b2407	process	GO:0055086	nucleobase-containing small molecule metabolic process
b2409	process	GO:0006351	DNA-templated transcription
b2409	process	GO:0006355	regulation of DNA-templated transcription
b2409	process	GO:0006355	regulation of DNA-templated transcription
b2410	process	GO:0055085	transmembrane transport
b2411	process	GO:0006259	DNA metabolic process
b2411	process	GO:0006260	DNA replication
b2411	process	GO:0006281	DNA repair
b2411	process	GO:0006974	DNA damage response
b2411	process	GO:0006259	DNA metabolic process
b2411	process	GO:0006260	DNA replication
b2411	process	GO:0006281	DNA repair
b2411	process	GO:0006974	DNA damage response
b2412	process	GO:0000917	division septum assembly
b2412	process	GO:0043093	FtsZ-dependent cytokinesis
b2412	process	GO:0051301	cell division
b2412	process	GO:0090529	cell septum assembly
b2412	process	GO:0000917	division septum assembly
b2412	process	GO:0043093	FtsZ-dependent cytokinesis
b2412	process	GO:0051301	cell division
b2412	process	GO:0090529	cell septum assembly
b2412	process	GO:0000917	division septum assembly
b2412	process	GO:0000917	division septum assembly
b2412	process	GO:0000917	division septum assembly
b2412	process	GO:0043093	FtsZ-dependent cytokinesis
b2412	process	GO:0043093	FtsZ-dependent cytokinesis
b2412	process	GO:0051301	cell division
b2412	process	GO:0051301	cell division
b2412	process	GO:0090529	cell septum assembly
b2413	process	GO:0000103	sulfate assimilation
b2413	process	GO:0008652	amino acid biosynthetic process
b2413	process	GO:0019344	L-cysteine biosynthetic process
b2413	process	GO:1902358	sulfate transmembrane transport
b2413	process	GO:1902600	proton transmembrane transport
b2413	process	GO:0000103	sulfate assimilation
b2413	process	GO:0008652	amino acid biosynthetic process
b2413	process	GO:0019344	L-cysteine biosynthetic process
b2413	process	GO:1902358	sulfate transmembrane transport
b2413	process	GO:1902600	proton transmembrane transport
b2413	process	GO:0000103	sulfate assimilation
b2413	process	GO:0000103	sulfate assimilation
b2413	process	GO:0000103	sulfate assimilation
b2413	process	GO:0008652	amino acid biosynthetic process
b2413	process	GO:0019344	L-cysteine biosynthetic process
b2413	process	GO:0019344	L-cysteine biosynthetic process
b2413	process	GO:0019344	L-cysteine biosynthetic process
b2413	process	GO:1902358	sulfate transmembrane transport
b2413	process	GO:1902358	sulfate transmembrane transport
b2413	process	GO:1902600	proton transmembrane transport
b2414	process	GO:0006535	L-cysteine biosynthetic process from L-serine
b2414	process	GO:0008652	amino acid biosynthetic process
b2414	process	GO:0006535	L-cysteine biosynthetic process from L-serine
b2414	process	GO:0006535	L-cysteine biosynthetic process from L-serine
b2414	process	GO:0006535	L-cysteine biosynthetic process from L-serine
b2414	process	GO:0008652	amino acid biosynthetic process
b2414	process	GO:0019344	L-cysteine biosynthetic process
b2415	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2415	process	GO:0018106	peptidyl-histidine phosphorylation
b2415	process	GO:0043609	regulation of carbon utilization
b2415	process	GO:0045819	positive regulation of glycogen catabolic process
b2415	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2415	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2416	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2416	process	GO:0015764	N-acetylglucosamine transport
b2417	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2417	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2417	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2417	process	GO:0043610	regulation of carbohydrate utilization
b2417	process	GO:0045912	negative regulation of carbohydrate metabolic process
b2417	process	GO:0045912	negative regulation of carbohydrate metabolic process
b2417	process	GO:0045912	negative regulation of carbohydrate metabolic process
b2417	process	GO:0045912	negative regulation of carbohydrate metabolic process
b2417	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2417	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2417	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2417	process	GO:0034763	negative regulation of transmembrane transport
b2417	process	GO:1902344	negative regulation of maltose transport
b2418	process	GO:0009443	pyridoxal 5'-phosphate salvage
b2418	process	GO:0042816	vitamin B6 metabolic process
b2418	process	GO:0009443	pyridoxal 5'-phosphate salvage
b2418	process	GO:0042816	vitamin B6 metabolic process
b2418	process	GO:0009443	pyridoxal 5'-phosphate salvage
b2418	process	GO:0009443	pyridoxal 5'-phosphate salvage
b2418	process	GO:0009443	pyridoxal 5'-phosphate salvage
b2418	process	GO:0009443	pyridoxal 5'-phosphate salvage
b2418	process	GO:0036172	thiamine salvage
b2418	process	GO:0042816	vitamin B6 metabolic process
b2420	process	GO:0097532	stress response to acid chemical
b2421	process	GO:0006535	L-cysteine biosynthetic process from L-serine
b2421	process	GO:0016226	iron-sulfur cluster assembly
b2421	process	GO:0019345	L-cysteine biosynthetic process via S-sulfo-L-cysteine
b2421	process	GO:0019345	L-cysteine biosynthetic process via S-sulfo-L-cysteine
b2421	process	GO:0019450	L-cysteine catabolic process to pyruvate
b2421	process	GO:0019450	L-cysteine catabolic process to pyruvate
b2421	process	GO:0006535	L-cysteine biosynthetic process from L-serine
b2421	process	GO:0008652	amino acid biosynthetic process
b2421	process	GO:0019344	L-cysteine biosynthetic process
b2421	process	GO:0019344	L-cysteine biosynthetic process
b2422	process	GO:0015709	thiosulfate transport
b2422	process	GO:1902358	sulfate transmembrane transport
b2422	process	GO:1902358	sulfate transmembrane transport
b2422	process	GO:1902358	sulfate transmembrane transport
b2423	process	GO:0015709	thiosulfate transport
b2423	process	GO:0055085	transmembrane transport
b2423	process	GO:1902358	sulfate transmembrane transport
b2423	process	GO:1902358	sulfate transmembrane transport
b2424	process	GO:0015709	thiosulfate transport
b2424	process	GO:0055085	transmembrane transport
b2424	process	GO:1902358	sulfate transmembrane transport
b2424	process	GO:1902358	sulfate transmembrane transport
b2425	process	GO:0006790	sulfur compound metabolic process
b2425	process	GO:0015709	thiosulfate transport
b2425	process	GO:0006790	sulfur compound metabolic process
b2425	process	GO:0015709	thiosulfate transport
b2425	process	GO:1902358	sulfate transmembrane transport
b2425	process	GO:1902358	sulfate transmembrane transport
b2427	process	GO:0006351	DNA-templated transcription
b2427	process	GO:0006355	regulation of DNA-templated transcription
b2427	process	GO:0043470	regulation of carbohydrate catabolic process
b2427	process	GO:0045892	negative regulation of DNA-templated transcription
b2427	process	GO:0097173	N-acetylmuramic acid catabolic process
b2427	process	GO:1901135	carbohydrate derivative metabolic process
b2427	process	GO:0006351	DNA-templated transcription
b2427	process	GO:0006355	regulation of DNA-templated transcription
b2427	process	GO:0043470	regulation of carbohydrate catabolic process
b2427	process	GO:0045892	negative regulation of DNA-templated transcription
b2427	process	GO:0097173	N-acetylmuramic acid catabolic process
b2427	process	GO:1901135	carbohydrate derivative metabolic process
b2427	process	GO:0045892	negative regulation of DNA-templated transcription
b2427	process	GO:0006351	DNA-templated transcription
b2427	process	GO:0006355	regulation of DNA-templated transcription
b2427	process	GO:0006355	regulation of DNA-templated transcription
b2427	process	GO:0043470	regulation of carbohydrate catabolic process
b2427	process	GO:0045892	negative regulation of DNA-templated transcription
b2427	process	GO:0097173	N-acetylmuramic acid catabolic process
b2427	process	GO:1901135	carbohydrate derivative metabolic process
b2428	process	GO:0006040	amino sugar metabolic process
b2428	process	GO:0009254	peptidoglycan turnover
b2428	process	GO:0046348	amino sugar catabolic process
b2428	process	GO:0097173	N-acetylmuramic acid catabolic process
b2428	process	GO:0097175	1,6-anhydro-N-acetyl-beta-muramic acid catabolic process
b2428	process	GO:1901135	carbohydrate derivative metabolic process
b2428	process	GO:0006040	amino sugar metabolic process
b2428	process	GO:0009254	peptidoglycan turnover
b2428	process	GO:0046348	amino sugar catabolic process
b2428	process	GO:0097173	N-acetylmuramic acid catabolic process
b2428	process	GO:0097175	1,6-anhydro-N-acetyl-beta-muramic acid catabolic process
b2428	process	GO:1901135	carbohydrate derivative metabolic process
b2428	process	GO:0009254	peptidoglycan turnover
b2428	process	GO:0046348	amino sugar catabolic process
b2428	process	GO:0006040	amino sugar metabolic process
b2428	process	GO:0009254	peptidoglycan turnover
b2428	process	GO:0009254	peptidoglycan turnover
b2428	process	GO:0046348	amino sugar catabolic process
b2428	process	GO:0046348	amino sugar catabolic process
b2428	process	GO:0097173	N-acetylmuramic acid catabolic process
b2428	process	GO:0097175	1,6-anhydro-N-acetyl-beta-muramic acid catabolic process
b2428	process	GO:1901135	carbohydrate derivative metabolic process
b2429	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2429	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2429	process	GO:0034219	carbohydrate transmembrane transport
b2429	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2429	process	GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system
b2430	process	GO:0006508	proteolysis
b2431	process	GO:0098869	cellular oxidant detoxification
b2435	process	GO:0051301	cell division
b2435	process	GO:0051301	cell division
b2435	process	GO:0071236	cellular response to antibiotic
b2435	process	GO:0009253	peptidoglycan catabolic process
b2435	process	GO:0043093	FtsZ-dependent cytokinesis
b2435	process	GO:0071555	cell wall organization
b2435	process	GO:0009253	peptidoglycan catabolic process
b2436	process	GO:0006779	porphyrin-containing compound biosynthetic process
b2436	process	GO:0006782	protoporphyrinogen IX biosynthetic process
b2436	process	GO:0006783	heme biosynthetic process
b2436	process	GO:0006779	porphyrin-containing compound biosynthetic process
b2436	process	GO:0006782	protoporphyrinogen IX biosynthetic process
b2436	process	GO:0006783	heme biosynthetic process
b2436	process	GO:0006783	heme biosynthetic process
b2436	process	GO:0019353	protoporphyrinogen IX biosynthetic process from glutamate
b2436	process	GO:0033194	response to hydroperoxide
b2436	process	GO:0033194	response to hydroperoxide
b2436	process	GO:0006779	porphyrin-containing compound biosynthetic process
b2436	process	GO:0006782	protoporphyrinogen IX biosynthetic process
b2436	process	GO:0006782	protoporphyrinogen IX biosynthetic process
b2436	process	GO:0006783	heme biosynthetic process
b2437	process	GO:0006351	DNA-templated transcription
b2437	process	GO:0006355	regulation of DNA-templated transcription
b2437	process	GO:0006355	regulation of DNA-templated transcription
b2437	process	GO:0046336	ethanolamine catabolic process
b2438	process	GO:0010165	response to X-ray
b2438	process	GO:0046336	ethanolamine catabolic process
b2439	process	GO:0046336	ethanolamine catabolic process
b2440	process	GO:0006520	amino acid metabolic process
b2440	process	GO:0046336	ethanolamine catabolic process
b2440	process	GO:0006520	amino acid metabolic process
b2440	process	GO:0046336	ethanolamine catabolic process
b2440	process	GO:0006520	amino acid metabolic process
b2440	process	GO:0046336	ethanolamine catabolic process
b2440	process	GO:0046336	ethanolamine catabolic process
b2441	process	GO:0006520	amino acid metabolic process
b2441	process	GO:0046336	ethanolamine catabolic process
b2441	process	GO:0046336	ethanolamine catabolic process
b2441	process	GO:0046336	ethanolamine catabolic process
b2442	process	GO:0006310	DNA recombination
b2442	process	GO:0015074	DNA integration
b2442	process	GO:0032359	provirus excision
b2442	process	GO:0044826	viral genome integration into host DNA
b2442	process	GO:0046718	symbiont entry into host cell
b2442	process	GO:0075713	establishment of integrated proviral latency
b2451	process	GO:0030091	protein repair
b2451	process	GO:0046336	ethanolamine catabolic process
