locus_tag	type	GO_ID	GO_term
BPS_RS15525	function	GO:0050660	                     /GO_function=""GO:0050660 - flavin adenine dinucleotide
BPS_RS15525	process	GO:0008033	tRNA processing
BPS_RS15535	function	GO:0003824	catalytic activity
BPS_RS15535	function	GO:0003937	                     /GO_function=""GO:0003937 - IMP cyclohydrolase activity
BPS_RS15535	function	GO:0004643	                     /GO_function=""GO:0004643 -
BPS_RS15535	process	GO:0006164	                     /GO_process=""GO:0006164 - purine nucleotide biosynthetic
BPS_RS15535	process	GO:0006189	                     /GO_process=""GO:0006189 - 'de novo' IMP biosynthetic
BPS_RS15540	function	GO:0008821	                     /GO_function=""GO:0008821 - crossover junction DNA
BPS_RS15540	process	GO:0006310	DNA recombination
BPS_RS15545	component	GO:0009379	                     /GO_component=""GO:0009379 - Holliday junction helicase
BPS_RS15545	function	GO:0003678	DNA helicase activity
BPS_RS15545	function	GO:0009378	                     /GO_function=""GO:0009378 - four-way junction helicase
BPS_RS15545	process	GO:0006281	DNA repair
BPS_RS15545	process	GO:0006310	DNA recombination
BPS_RS15550	function	GO:0003677	DNA binding
BPS_RS15550	function	GO:0005524	ATP binding
BPS_RS15550	function	GO:0009378	                     /GO_function=""GO:0009378 - four-way junction helicase
BPS_RS15550	process	GO:0006281	DNA repair
BPS_RS15550	process	GO:0006310	DNA recombination
BPS_RS15555	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS15565	function	GO:0003824	catalytic activity
BPS_RS15570	function	GO:0004045	                     /GO_function=""GO:0004045 - aminoacyl-tRNA hydrolase
BPS_RS15570	process	GO:0008152	metabolic process
BPS_RS15575	function	GO:0000166	nucleotide binding
BPS_RS15575	function	GO:0004831	                     /GO_function=""GO:0004831 - tyrosine-tRNA ligase activity
BPS_RS15575	function	GO:0005524	ATP binding
BPS_RS15575	process	GO:0006437	                     /GO_process=""GO:0006437 - tyrosyl-tRNA aminoacylation
BPS_RS15590	function	GO:0005515	protein binding
BPS_RS15590	process	GO:0006749	                     /GO_process=""GO:0006749 - glutathione metabolic process
BPS_RS15595	function	GO:0005515	protein binding
BPS_RS15595	process	GO:0006749	                     /GO_process=""GO:0006749 - glutathione metabolic process
BPS_RS15605	function	GO:0051536	                     /GO_function=""GO:0051536 - iron-sulfur cluster binding
BPS_RS15605	process	GO:0016226	                     /GO_process=""GO:0016226 - iron-sulfur cluster assembly
BPS_RS15610	component	GO:0005840	ribosome
BPS_RS15610	function	GO:0003735	                     /GO_function=""GO:0003735 - structural constituent of
BPS_RS15610	process	GO:0006412	translation
BPS_RS15615	component	GO:0005840	ribosome
BPS_RS15615	function	GO:0003735	                     /GO_function=""GO:0003735 - structural constituent of
BPS_RS15615	process	GO:0006412	translation
BPS_RS15635	function	GO:0004151	                     /GO_function=""GO:0004151 - dihydroorotase activity
BPS_RS15635	process	GO:0019856	                     /GO_process=""GO:0019856 - pyrimidine nucleobase
BPS_RS15645	function	GO:0016740	transferase activity
BPS_RS15645	process	GO:0006541	                     /GO_process=""GO:0006541 - glutamine metabolic process
BPS_RS15655	function	GO:0042802	                     /GO_function=""GO:0042802 - identical protein binding
BPS_RS15655	process	GO:0009408	response to heat
BPS_RS15660	function	GO:0042802	                     /GO_function=""GO:0042802 - identical protein binding
BPS_RS15660	process	GO:0009408	response to heat
BPS_RS15665	function	GO:0005524	ATP binding
BPS_RS15665	function	GO:0140662	                     /GO_function=""GO:0140662 - ATP-dependent protein folding
BPS_RS15675	function	GO:0005524	ATP binding
BPS_RS15675	function	GO:0015424	                     /GO_function=""GO:0015424 - ABC-type amino acid transporter
BPS_RS15675	function	GO:0016887	                     /GO_function=""GO:0016887 - ATP hydrolysis activity
BPS_RS15675	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS15675	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS15685	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS15685	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS15685	process	GO:0006865	amino acid transport
BPS_RS15690	function	GO:0003723	RNA binding
BPS_RS15690	function	GO:0009982	                     /GO_function=""GO:0009982 - pseudouridine synthase activity
BPS_RS15690	process	GO:0001522	                     /GO_process=""GO:0001522 - pseudouridine synthesis
BPS_RS15690	process	GO:0009451	RNA modification
BPS_RS15695	function	GO:0000166	nucleotide binding
BPS_RS15695	function	GO:0016639	                     /GO_function=""GO:0016639 - oxidoreductase activity, acting
BPS_RS15695	process	GO:0006520	                     /GO_process=""GO:0006520 - amino acid metabolic process
BPS_RS15705	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS15705	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS15710	function	GO:0004018	                     /GO_function=""GO:0004018 - N6-(1,2-dicarboxyethyl)AMP
BPS_RS15710	process	GO:0006188	                     /GO_process=""GO:0006188 - IMP biosynthetic process
BPS_RS15710	process	GO:0009152	                     /GO_process=""GO:0009152 - purine ribonucleotide
BPS_RS15715	function	GO:0005524	ATP binding
BPS_RS15715	function	GO:0046316	                     /GO_function=""GO:0046316 - gluconokinase activity
BPS_RS15715	process	GO:0046177	                     /GO_process=""GO:0046177 - D-gluconate catabolic process
BPS_RS15725	function	GO:0008675	                     /GO_function=""GO:0008675 -
BPS_RS15725	function	GO:0008700	                     /GO_function=""GO:0008700 - (R,S)-4-hydroxy-2-oxoglutarate
BPS_RS15725	process	GO:0009255	                     /GO_process=""GO:0009255 - Entner-Doudoroff pathway through
BPS_RS15730	function	GO:0004456	                     /GO_function=""GO:0004456 - phosphogluconate dehydratase
BPS_RS15730	process	GO:0009255	                     /GO_process=""GO:0009255 - Entner-Doudoroff pathway through
BPS_RS15740	function	GO:0003677	DNA binding
BPS_RS15740	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS15740	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS15750	function	GO:0004350	                     /GO_function=""GO:0004350 - glutamate-5-semialdehyde
BPS_RS15750	function	GO:0016620	                     /GO_function=""GO:0016620 - oxidoreductase activity, acting
BPS_RS15750	process	GO:0006561	                     /GO_process=""GO:0006561 - proline biosynthetic process
BPS_RS15755	function	GO:0003677	DNA binding
BPS_RS15755	function	GO:0003887	                     /GO_function=""GO:0003887 - DNA-directed DNA polymerase
BPS_RS15755	process	GO:0006260	DNA replication
BPS_RS15760	component	GO:0019867	outer membrane
BPS_RS15760	process	GO:0043165	                     /GO_process=""GO:0043165 - Gram-negative-bacterium-type
BPS_RS15765	function	GO:0000166	nucleotide binding
BPS_RS15765	function	GO:0004823	                     /GO_function=""GO:0004823 - leucine-tRNA ligase activity
BPS_RS15765	function	GO:0005524	ATP binding
BPS_RS15765	process	GO:0006429	                     /GO_process=""GO:0006429 - leucyl-tRNA aminoacylation
BPS_RS15770	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS15770	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS15775	component	GO:0005886	plasma membrane
BPS_RS15775	component	GO:0016020	membrane
BPS_RS15775	function	GO:0015252	                     /GO_function=""GO:0015252 - proton channel activity
BPS_RS15775	process	GO:0015031	protein transport
BPS_RS15780	function	GO:0008839	                     /GO_function=""GO:0008839 -
BPS_RS15780	process	GO:0009089	                     /GO_process=""GO:0009089 - lysine biosynthetic process via
BPS_RS15790	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS15790	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS15800	function	GO:0004037	allantoicase activity
BPS_RS15800	process	GO:0000256	                     /GO_process=""GO:0000256 - allantoin catabolic process
BPS_RS15810	function	GO:0003677	DNA binding
BPS_RS15810	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS15815	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS15815	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS15820	function	GO:0004089	                     /GO_function=""GO:0004089 - carbonate dehydratase activity
BPS_RS15820	function	GO:0008270	zinc ion binding
BPS_RS15825	function	GO:0008824	                     /GO_function=""GO:0008824 - cyanate hydratase activity
BPS_RS15825	process	GO:0009439	                     /GO_process=""GO:0009439 - cyanate metabolic process
BPS_RS15830	component	GO:0005886	plasma membrane
BPS_RS15830	component	GO:0016020	membrane
BPS_RS15830	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS15830	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS15840	function	GO:0016620	                     /GO_function=""GO:0016620 - oxidoreductase activity, acting
BPS_RS15840	function	GO:0050661	NADP binding
BPS_RS15840	function	GO:0051287	NAD binding
BPS_RS15840	process	GO:0006006	                     /GO_process=""GO:0006006 - glucose metabolic process
BPS_RS15845	function	GO:0004802	                     /GO_function=""GO:0004802 - transketolase activity
BPS_RS15855	function	GO:0003824	catalytic activity
BPS_RS15855	function	GO:0046872	metal ion binding
BPS_RS15860	function	GO:0008168	                     /GO_function=""GO:0008168 - methyltransferase activity
BPS_RS15860	process	GO:0006364	rRNA processing
BPS_RS15885	function	GO:0009030	                     /GO_function=""GO:0009030 - thiamine-phosphate kinase
BPS_RS15885	process	GO:0009228	                     /GO_process=""GO:0009228 - thiamine biosynthetic process
BPS_RS15890	function	GO:0008962	                     /GO_function=""GO:0008962 - phosphatidylglycerophosphatase
BPS_RS15890	process	GO:0006629	                     /GO_process=""GO:0006629 - lipid metabolic process
BPS_RS15900	function	GO:0004590	                     /GO_function=""GO:0004590 - orotidine-5'-phosphate
BPS_RS15900	process	GO:0006221	                     /GO_process=""GO:0006221 - pyrimidine nucleotide
BPS_RS15910	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS15910	function	GO:0070403	NAD+ binding
BPS_RS15915	component	GO:0016020	membrane
BPS_RS15915	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS15915	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS15920	component	GO:0016020	membrane
BPS_RS15920	function	GO:0005524	ATP binding
BPS_RS15920	function	GO:0015612	                     /GO_function=""GO:0015612 - ABC-type L-arabinose
BPS_RS15920	process	GO:0042882	                     /GO_process=""GO:0042882 - L-arabinose transmembrane
BPS_RS15930	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS15935	function	GO:0008674	                     /GO_function=""GO:0008674 -
BPS_RS15935	process	GO:0034194	                     /GO_process=""GO:0034194 - D-galactonate catabolic process
BPS_RS15945	function	GO:0003677	DNA binding
BPS_RS15945	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS15945	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS15960	component	GO:0009274	                     /GO_component=""GO:0009274 - peptidoglycan-based cell wall
BPS_RS15960	component	GO:0016020	membrane
BPS_RS15960	function	GO:0016763	                     /GO_function=""GO:0016763 - pentosyltransferase activity
BPS_RS15960	process	GO:0009252	                     /GO_process=""GO:0009252 - peptidoglycan biosynthetic
BPS_RS15965	function	GO:0004764	                     /GO_function=""GO:0004764 - shikimate 3-dehydrogenase
BPS_RS15965	process	GO:0019632	                     /GO_process=""GO:0019632 - shikimate metabolic process
BPS_RS15970	function	GO:0003723	RNA binding
BPS_RS15970	function	GO:0016896	                     /GO_function=""GO:0016896 - RNA exonuclease activity,
BPS_RS15970	process	GO:0006401	RNA catabolic process
BPS_RS15980	function	GO:0016881	                     /GO_function=""GO:0016881 - acid-amino acid ligase activity
BPS_RS15980	process	GO:0009252	                     /GO_process=""GO:0009252 - peptidoglycan biosynthetic
BPS_RS15980	process	GO:0071555	cell wall organization
BPS_RS15990	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS15995	function	GO:0003855	                     /GO_function=""GO:0003855 - 3-dehydroquinate dehydratase
BPS_RS15995	process	GO:0009423	                     /GO_process=""GO:0009423 - chorismate biosynthetic process
BPS_RS16000	component	GO:0009317	                     /GO_component=""GO:0009317 - acetyl-CoA carboxylase complex
BPS_RS16000	function	GO:0003989	                     /GO_function=""GO:0003989 - acetyl-CoA carboxylase activity
BPS_RS16000	process	GO:0006633	                     /GO_process=""GO:0006633 - fatty acid biosynthetic process
